"ID_cat","code_cat","code_theme","field_cat","collab_num","gender_cat","border_cat","seek_num","code_quote"
"ID63","Cross-Cultural Understanding","Sociocultural and Political Context","science and engineering",1,"M","not border state",0,"The forest was there, but the people were taking care of those forests. Now..."
"ID63","Research Interest","Academic Trajectory","science and engineering",1,"M","not border state",0,"So that's all some kind of examples. So that's why I'm interested in the ....."
"ID63","Successful Funding","Presence of Funding","science and engineering",1,"M","not border state",0,"No. Probably not. Some of these idea, they also have those ideas in those c..."
"ID63","Funding Difficulties","Presence of Funding","science and engineering",1,"M","not border state",0,"No. Probably not. Some of these idea, they also have those ideas in those c..."
"ID63","Cross-Cultural Understanding","Sociocultural and Political Context","science and engineering",1,"M","not border state",0,"Mexico ... Well Mexico and Latin America, in general, is the human populati..."
"ID63","Cross-Cultural Understanding","Sociocultural and Political Context","science and engineering",1,"M","not border state",0,"Any experience working with people in communities around the United States?..."
"ID63","Cross-Cultural Understanding","Sociocultural and Political Context","science and engineering",1,"M","not border state",0,"Yeah. It's ... Some people think, or they have experience that it's difficu..."
"ID63","Institutional Challenges (Pre)","Sociocultural and Political Context","science and engineering",1,"M","not border state",0,"Yeah. It's ... Some people think, or they have experience that it's difficu..."
"ID63","Political/Legal Challenges","Challenges","science and engineering",1,"M","not border state",0,"Yeah. It's ... Some people think, or they have experience that it's difficu..."
"ID63","Political/Legal Challenges","Challenges","science and engineering",1,"M","not border state",0,"There are no one standard. Federal lands, they have one standard. Forest Se..."
"ID63","Political/Legal Challenges","Challenges","science and engineering",1,"M","not border state",0,"No. Well ... don't know. Never thought about it. No, actually, maybe but, n..."
"ID63","Cross-Cultural Understanding","Sociocultural and Political Context","science and engineering",1,"M","not border state",0,"No. Well ... don't know. Never thought about it. No, actually, maybe but, n..."
"ID63","Political/Legal Challenges","Challenges","science and engineering",1,"M","not border state",0,"What factors have presented as challenges to work with Mexico?
Dr. Alvarado..."
"ID63","Research Interest","Academic Trajectory","science and engineering",1,"M","not border state",0,"People who can respond, and they are people who can publish. That's one of ..."
"ID63","Personal Relationships","Peer-to-Peer","science and engineering",1,"M","not border state",0,"People who can respond, and they are people who can publish. That's one of ..."
"ID63","Institutional Successes","Institution-to-Institution","science and engineering",1,"M","not border state",0,"People who can respond, and they are people who can publish. That's one of ..."
"ID63","Political/Legal Challenges","Challenges","science and engineering",1,"M","not border state",0,"So that's the main challenge. In Bolivia, it was pretty clear the first yea..."
"ID63","Political/Legal Challenges","Challenges","science and engineering",1,"M","not border state",0,"And now, in Mexico, the challenges are mostly related to violence in rural ..."
"ID63","Political/Legal Challenges","Challenges","science and engineering",1,"M","not border state",0,"In the past, I worked ... I have also worked in the mountains in Northern M..."
"ID63","Personal Relationships","Peer-to-Peer","science and engineering",1,"M","not border state",0,"I think most of the international research going on at the university is pe..."
"ID63","Research Interest","Academic Trajectory","science and engineering",1,"M","not border state",0,"I think most of the international research going on at the university is pe..."
"ID63","Institutional Successes","Institution-to-Institution","science and engineering",1,"M","not border state",0,"Yeah. Where they have a joint campus in Bellevue. So those types of relatio..."
"ID63","Personal Relationships","Peer-to-Peer","science and engineering",1,"M","not border state",0,"Yeah. Where they have a joint campus in Bellevue. So those types of relatio..."
"ID63","Family Situation","Background","science and engineering",1,"M","not border state",0,"And of course, as I mentioned, in our department, in our school, some of th..."
"ID63","Research Interest","Academic Trajectory","science and engineering",1,"M","not border state",0,"And of course, as I mentioned, in our department, in our school, some of th..."
"ID63","Institutional Context","Institutional Context","science and engineering",1,"M","not border state",0,"Oh, they gave me this office. Yeah, that's the type of support. Lights, and..."
"ID63","Institutional Successes","Institution-to-Institution","science and engineering",1,"M","not border state",0,"Oh, they gave me this office. Yeah, that's the type of support. Lights, and..."
"ID63","Funding Difficulties","Presence of Funding","science and engineering",1,"M","not border state",0,"Yeah. I tend not to send them to Mexico anymore. I used to have a [inaudibl..."
"ID63","Lack of Interest - USA","Challenges","science and engineering",1,"M","not border state",0,"Yeah. I tend not to send them to Mexico anymore. I used to have a [inaudibl..."
"ID63","Doctoral Research","Student Programs","science and engineering",1,"M","not border state",0,"Yeah. I tend not to send them to Mexico anymore. I used to have a [inaudibl..."
"ID63","Political/Legal Challenges","Challenges","science and engineering",1,"M","not border state",0,"I've been wondering about that myself for years, and Mexico doesn't have an..."
"ID63","Research Interest","Academic Trajectory","science and engineering",1,"M","not border state",0,"So, yeah, I guess we have interests in Latin America, but not in specific w..."
"ID63","Lack of Interest - Mexico","Challenges","science and engineering",1,"M","not border state",0,"So, yeah, I guess we have interests in Latin America, but not in specific w..."
"ID63","Disciplinary Culture","Disciplinary","science and engineering",1,"M","not border state",0,"There are ... in some areas there are. Like medicine. Health sciences have ..."
